13,13,OKLAHOMA,40,2012,April,Hail,C,55,GREER,0,0,0,0,0.00K,0.00K,1,
13,13,OKLAHOMA,40,2012,April,Tornado,C,125,POTTAWATOMIE,0,0,0,0,,,,EF0
13,13,OKLAHOMA,40,2012,April,Hail,C,57,HARMON,0,0,0,0,0.00K,0.00K,1.75,
13,13,OKLAHOMA,40,2012,April,Hail,C,55,GREER,0,0,0,0,0.00K,0.00K,1.75,
13,13,OKLAHOMA,40,2012,April,Tornado,C,65,JACKSON,0,0,0,0,0.00K,0.00K,,EF0
13,13,OKLAHOMA,40,2012,April,Tornado,C,65,JACKSON,0,0,0,0,0.00K,0.00K,,EF0
13,13,OKLAHOMA,40,2012,April,Hail,C,65,JACKSON,0,0,0,0,0.00K,0.00K,1.75,
13,13,OKLAHOMA,40,2012,April,Thunderstorm Wind,C,65,JACKSON,0,0,0,0,,,61,
13,13,OKLAHOMA,40,2012,April,Hail,C,65,JACKSON,0,0,0,0,0.00K,0.00K,1.75,
13,13,OKLAHOMA,40,2012,April,Tornado,C,65,JACKSON,0,0,0,0,0.00K,0.00K,,EF0
13,13,OKLAHOMA,40,2012,April,Thunderstorm Wind,C,65,JACKSON,0,0,0,0,0.00K,0.00K,61,
13,13,OKLAHOMA,40,2012,April,Thunderstorm Wind,C,65,JACKSON,0,0,0,0,0.00K,0.00K,61,
13,13,OKLAHOMA,40,2012,April,Hail,C,75,KIOWA,0,0,0,0,0.00K,0.00K,1.75,
13,13,OKLAHOMA,40,2012,April,Hail,C,75,KIOWA,0,0,0,0,0.00K,0.00K,2.5,
13,13,OKLAHOMA,40,2012,April,Tornado,C,75,KIOWA,0,0,0,0,0.00K,0.00K,,EF0
13,13,OKLAHOMA,40,2012,April,Tornado,C,75,KIOWA,0,0,0,0,0.00K,0.00K,,EF0
